time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.115217485274,-0.100248607377,12.1544989273,6.21225791873,6.26433251573,0.0,0.229438109903,-0.35379653778,3.29679409256,-0.10157053355,0.0189366003355,0.0,432.8595872830241,433.60378692175334,435.5152490852095,433.5422544041933
1.3800000000000008,0.12942327395,-0.123178801046,12.3582243214,6.20592037796,6.26505970823,0.0,0.243960836384,-0.411222237738,3.49340696695,-0.115298733961,-0.00721130090811,0.0,477.98780685584796,475.9908230551534,477.8692296799036,476.8125538877659
1.4400000000000008,0.14445123822,-0.149539467108,12.5716096702,6.19965580601,6.26441932944,0.0,0.257018967588,-0.46812653358,3.61897454689,-0.0885906738309,-0.0186953376992,0.0,457.65186613241855,456.7369625585942,456.16014832969785,458.27844025855893
1.5000000000000009,0.160193024705,-0.179062154495,12.7880172115,6.1944424512,6.26358402519,0.0,0.267788746116,-0.516410060036,3.5946306462,-0.0836888691766,-0.00576760285711,0.0,408.8071516685716,409.95761690223594,409.8841693306886,410.3126499097057
1.560000000000001,0.176666001949,-0.211904457375,13.0066794811,6.18940509018,6.26271007884,0.0,0.281352321491,-0.578817854071,3.693725996,-0.0844953815203,-0.0449615770076,0.0,451.4609202567345,448.2871191752262,450.0941498744835,450.02320275063977
1.620000000000001,0.193951849348,-0.248469181812,13.2299427423,6.18397618722,6.26025234603,0.0,0.295083740939,-0.640486010147,3.74812621994,-0.106466488685,-0.0339719445194,0.0,435.5044554262262,436.4217992650639,438.26738574025484,436.4300141414153
1.680000000000001,0.21214882014,-0.289023948251,13.4582435767,6.17731590464,6.25780586044,0.0,0.311700234922,-0.71197732236,3.86141699722,-0.122111461624,-0.0600369851768,0.0,457.2851341665342,455.20296883235767,455.89563010765175,454.6330116734144
1.740000000000001,0.231338182016,-0.333757225338,13.6909538442,6.17022774889,6.25457482043,0.0,0.328255863516,-0.779782573,3.8953585991,-0.111186515391,-0.0437050926932,0.0,430.5354335525675,431.9130319490065,431.67394633393883,432.5818887341206
1.8000000000000012,0.251582645946,-0.382706065409,13.9258245579,6.1634595542,6.25160250121,0.0,0.346811899837,-0.852453927241,3.93341283791,-0.116247022968,-0.0649683833811,0.0,433.9673502085412,432.1769473034496,434.191423067219,433.75495694266124
1.8600000000000012,0.273044743029,-0.43630776728,14.1643040654,6.15620435359,6.24728337506,0.0,0.368985067184,-0.934937826841,4.01546635059,-0.132440534296,-0.0921797550031,0.0,449.0227031440512,446.805271040873,449.0359989269144,447.7070459398642
1.9200000000000013,0.29579244412,-0.49452866382,14.4039663781,6.14841915625,6.24131449912,0.0,0.389739257041,-1.00641286378,3.97327244126,-0.124862734215,-0.120981285125,0.0,409.8520905895059,407.27388115437077,407.545397131134,408.20510640027743
1.9800000000000013,0.319964703345,-0.557406625881,14.6428362636,6.1408959556,6.23519327227,0.0,0.416588805877,-1.09018077725,3.98881954512,-0.126454590115,-0.0788882178393,0.0,425.88164746801425,429.45658100855303,427.9174059982828,427.76689087283967
2.0400000000000014,0.346104438911,-0.62618438257,14.887703292,6.13368875803,6.23034074404,0.0,0.455251625968,-1.20315395257,4.17252045739,-0.109778910128,-0.0851769283597,0.0,480.9941663966778,480.51288370731146,479.85777925867956,481.1100789014886
2.1000000000000014,0.374452519835,-0.701273328351,15.1393997902,6.12714094457,6.22500805711,0.0,0.490164308811,-1.30039916121,4.21699334532,-0.107864518341,-0.0975505786827,0.0,440.44649047401964,439.4150810708313,439.23881043214294,439.38690683347613
2.1600000000000015,0.405036049872,-0.782417813401,15.3943360692,6.12046035053,6.21872303946,0.0,0.529852972596,-1.40500901647,4.28041143444,-0.119403238973,-0.125769388254,0.0,447.77324947785536,445.46140873086716,446.857941587387,445.90521722498306
2.2200000000000015,0.437985961055,-0.869613626693,15.6508693603,6.11329741974,6.21072791366,0.0,0.569141976699,-1.50213299269,4.2704870482,-0.119340135743,-0.155621422625,0.0,425.0912340629369,422.50697831301096,423.44081364907197,423.43263850727357
2.2800000000000016,0.473423363375,-0.962725495519,15.9065559806,6.10582423332,6.20109795072,0.0,0.612913112434,-1.60221530442,4.25218774285,-0.137808812284,-0.172658959322,0.0,420.93647155268627,419.4328456778068,423.23365668745816,421.6256215194638
2.3400000000000016,0.512108942085,-1.06293100248,16.1663910238,6.09747492745,6.19120234147,0.0,0.677672202614,-1.73875248542,4.40795948897,-0.141990179934,-0.152775482387,0.0,477.69963094284276,479.18939886770397,475.9476573928182,475.61090592330277
2.4000000000000017,0.554502840824,-1.17072938162,16.4313583964,6.088838283,6.18184103432,0.0,0.736280058973,-1.85526432189,4.42384062441,-0.148164653423,-0.163455671824,0.0,435.6192142554207,434.70135794003573,435.9613024269858,435.42517525913354
2.4600000000000017,0.60063274329,-1.28576235336,16.6976540558,6.08012334562,6.17208097181,0.0,0.80226378454,-1.97992513148,4.45213409721,-0.139982087789,-0.161138620038,0.0,440.77838039610015,440.9444134810759,439.8399410144303,440.4971742654456
2.520000000000002,0.651056818935,-1.40870847232,16.9669037903,6.07196953324,6.16249369323,0.0,0.87944026473,-2.11899618895,4.52208997437,-0.128780451235,-0.157218245585,0.0,455.495841457267,455.7857229970743,454.12121944413684,455.00226793008653
2.580000000000002,0.705965920334,-1.53958067019,17.2376084832,6.06384792936,6.1531401541,0.0,0.951654886451,-2.2440662875,4.50103565861,-0.153657931615,-0.153367379885,0.0,426.8481309753844,427.15259656506123,428.088779805038,425.94800770383546
2.640000000000002,0.765393470679,-1.67814353491,17.50717337,6.0544707921,6.1442319755,0.0,1.03002393164,-2.37546582828,4.48401259658,-0.162132050988,-0.140142552192,0.0,428.41741992585446,429.5188755369768,429.93416838924867,429.1913413782211
2.700000000000002,0.829606079128,-1.8246428423,17.7751734214,6.04509790946,6.13626862694,0.0,1.11106449325,-2.50862675902,4.44893028368,-0.146444542087,-0.120962157167,0.0,423.00856221044467,424.6398702993484,423.853841427941,425.1755645447394
2.760000000000002,0.899302922763,-1.98006889167,18.0442001687,6.03705757872,6.12917989463,0.0,1.21278716135,-2.6729430292,4.51773367874,-0.116581481808,-0.113040331831,0.0,458.7997454702995,459.41627517424536,458.34736400296873,460.69832550360064
2.820000000000002,0.9750367115,-2.14518974291,18.3160093553,6.02996901123,6.12264770052,0.0,1.31222248222,-2.83166660028,4.5419016777,-0.121460674637,-0.101622194994,0.0,445.9275422655377,446.848964851501,447.4433725529759,447.0334544037322
2.880000000000002,1.05701522537,-2.32021927514,18.5901537368,6.02269315043,6.1165095019,0.0,1.42089097719,-3.00324578216,4.59538758485,-0.120874935335,-0.103700400642,0.0,457.87332884900104,457.6991918171116,457.8133651409988,457.84716563438195
2.940000000000002,1.14534039485,-2.5052438948,18.8657698723,6.01600306612,6.11015663987,0.0,1.5237771751,-3.16481341062,4.59122270139,-0.0973719459602,-0.110639630868,0.0,441.8201273555786,441.23761052335726,439.15819846048925,441.09220056321004
3.000000000000002,1.23987666645,-2.69997346122,19.1406632344,6.01003706999,6.10358461312,0.0,1.62794861536,-3.32666591212,4.57136838477,-0.103908502694,-0.107410855165,0.0,437.3083306477809,437.5664428398963,436.5991480255039,436.0446012558958
3.0600000000000023,1.34077956236,-2.90453720478,19.4143317396,6.00370052385,6.09761820001,0.0,1.73595157056,-3.49265136887,4.55036212762,-0.109244555807,-0.0869862681451,0.0,437.52847706415514,439.21704499857174,437.263356563739,436.8085382872087
3.1200000000000023,1.44865374992,-3.11975998573,19.6886830887,5.99813124944,6.09231487131,0.0,1.86022654713,-3.68190791252,4.5937807373,-0.0717248621667,-0.0913506122795,0.0,461.0217117964554,460.6704822362047,458.1590235116688,461.12520537276254
3.1800000000000024,1.56390778323,-3.34619817804,19.9647064841,5.99390913278,6.08722912674,0.0,1.98194409708,-3.86637796593,4.60628402083,-0.0677867480754,-0.0740794727972,0.0,451.24696673476285,452.63337158804836,452.0540400754939,452.3676293183646
3.2400000000000024,1.68679279689,-3.58414661942,20.242587553,5.99048868204,6.08269264023,0.0,2.11449708043,-4.06550432679,4.6555082397,-0.0413019756044,-0.0788534657687,0.0,465.95335108674726,465.5756980520558,464.32791632661923,466.39909392988505
